STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON,IS_ANOMALY,ANOMALY_SCORE,ANOMALY_SEVERITY
KARNATAKA,CHAMARAJNAGAR,2011,40,28.0,0,11,0,11.0,7,6.0,1.0,3,1.0,8,64.0,141,65,76.0,148,0,15,1.0,0,506.0,9,71,0.0,62,0.0,0,845,1960.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,1.32,3864.3,LOW,0,8,,,0,-0.3413221341692951,NORMAL
KARNATAKA,CHAMARAJNAGAR,2012,18,34.0,0,9,0,9.0,10,8.0,2.0,6,0.0,8,52.0,111,32,79.0,120,4,28,1.0,0,436.0,2,64,0.0,62,1.0,0,767,1733.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.0,-11.84,3900.3,LOW,0,8,,,0,-0.34628689401294144,NORMAL
Karnataka,CHAMARAJNAGAR,2013,27,63.0,4,16,0,16.0,17,15.0,2.0,5,0.0,11,54.0,137,58,79.0,141,3,41,0.0,3,515.0,4,95,0.0,25,0.0,0,705,1866.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.0,8.51,3859.0,LOW,0,8,,,0,-0.35215939030975124,NORMAL
KARNATAKA,CHICKMAGALUR,2001,41,24.0,3,8,0,8.0,12,7.0,5.0,4,0.0,10,148.0,222,44,178.0,187,7,25,4.0,5,885.0,4,57,8.0,83,0.0,7,1022,2766.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774.0,0.0,5774.0,LOW,0,9,13.3153,75.7754,0,-0.35053698843866027,NORMAL
KARNATAKA,CHICKMAGALUR,2002,36,64.0,2,18,0,18.0,12,9.0,3.0,1,0.0,11,159.0,237,45,192.0,166,7,12,0.0,7,852.0,3,62,6.0,64,0.0,9,1068,2796.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,1.47,5816.5,LOW,0,9,13.3153,75.7754,0,-0.3516221071275574,NORMAL
KARNATAKA,CHICKMAGALUR,2003,28,30.0,1,12,0,12.0,14,10.0,4.0,7,1.0,13,213.0,308,41,267.0,150,9,6,1.0,10,916.0,4,49,7.0,89,0.0,6,1139,3013.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,8.55,5997.7,LOW,0,9,13.3153,75.7754,0,-0.35496499991722436,NORMAL
KARNATAKA,CHICKMAGALUR,2004,29,37.0,3,7,0,7.0,13,7.0,6.0,4,1.0,14,141.0,237,55,182.0,161,10,29,0.0,9,864.0,5,55,4.0,59,0.0,10,1131,2823.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903.0,-7.19,6040.7,LOW,0,9,13.3153,75.7754,0,-0.3385355087476162,NORMAL
KARNATAKA,CHICKMAGALUR,2005,35,25.0,0,16,0,16.0,9,4.0,5.0,5,1.0,12,154.0,193,36,157.0,135,9,18,0.0,8,809.0,7,33,3.0,69,0.0,2,1173,2716.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,-4.29,5971.0,LOW,0,9,13.3153,75.7754,0,-0.3420867236487986,NORMAL
KARNATAKA,CHICKMAGALUR,2006,40,42.0,2,17,0,17.0,11,9.0,2.0,4,0.0,15,246.0,254,45,209.0,136,8,35,3.0,10,928.0,4,71,8.0,89,0.0,3,1443,3369.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7020.0,24.25,6191.0,LOW,0,9,13.3153,75.7754,0,-0.3577288995029321,NORMAL
KARNATAKA,CHICKMAGALUR,2007,32,29.0,2,11,0,11.0,11,7.0,4.0,6,2.0,22,126.0,169,43,126.0,121,3,20,3.0,7,702.0,4,55,3.0,108,0.0,3,1375,2814.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.0,-17.11,6163.0,LOW,0,9,13.3153,75.7754,0,-0.3437663338740322,NORMAL
KARNATAKA,CHICKMAGALUR,2008,39,31.0,3,17,0,17.0,23,10.0,13.0,4,1.0,26,151.0,201,49,152.0,151,1,24,4.0,8,775.0,8,60,6.0,123,0.0,4,1441,3101.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6443.0,10.72,6427.3,LOW,0,9,13.3153,75.7754,0,-0.3549810162972087,NORMAL
KARNATAKA,CHICKMAGALUR,2009,32,36.0,2,13,0,13.0,16,12.0,4.0,4,1.0,14,160.0,173,62,111.0,137,6,50,4.0,6,761.0,1,64,5.0,104,0.0,2,1324,2915.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6032.0,-6.38,6098.0,LOW,0,9,13.3153,75.7754,0,-0.3429126883613731,NORMAL
KARNATAKA,CHICKMAGALUR,2010,26,32.0,2,19,0,19.0,28,21.0,7.0,7,1.0,26,122.0,179,70,109.0,152,6,46,5.0,6,846.0,11,63,3.0,90,0.0,4,1491,3165.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6556.0,8.69,6343.7,LOW,0,9,13.3153,75.7754,0,-0.3481967222422143,NORMAL
KARNATAKA,CHICKMAGALUR,2011,27,34.0,4,10,0,10.0,17,11.0,6.0,7,1.0,18,121.0,189,91,98.0,137,4,42,2.0,0,673.0,1,53,4.0,68,1.0,0,1313,2726.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5668.0,-13.54,6085.3,LOW,0,9,13.3153,75.7754,0,-0.34794832466524944,NORMAL
KARNATAKA,CHICKMAGALUR,2012,33,28.0,9,11,0,11.0,12,7.0,5.0,8,0.0,22,91.0,145,59,86.0,114,0,49,1.0,0,568.0,4,70,2.0,89,4.0,0,1238,2498.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.0,-8.89,5796.0,LOW,0,9,13.3153,75.7754,0,-0.3788490199630183,NORMAL
Karnataka,CHICKMAGALUR,2013,38,37.0,6,21,1,20.0,36,36.0,0.0,7,0.0,20,106.0,162,75,87.0,154,13,71,1.0,0,577.0,7,141,0.0,69,0.0,0,1292,2758.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,11.06,5522.3,LOW,0,9,13.3153,75.7754,0,-0.413005820067705,NORMAL
KARNATAKA,CHITRADURGA,2001,31,22.0,0,18,0,18.0,4,0.0,4.0,8,0.0,20,115.0,145,38,107.0,269,7,22,1.0,8,717.0,2,48,0.0,35,0.0,0,1219,2691.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5549.0,0.0,5549.0,LOW,0,10,14.2251,76.398,0,-0.3416111421524016,NORMAL
KARNATAKA,CHITRADURGA,2002,37,18.0,1,12,0,12.0,7,4.0,3.0,3,0.0,15,113.0,165,37,128.0,319,16,18,0.0,6,733.0,7,46,0.0,32,0.0,1,1437,2986.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6156.0,10.94,5852.5,LOW,0,10,14.2251,76.398,0,-0.3436098513578678,NORMAL
KARNATAKA,CHITRADURGA,2003,42,20.0,0,19,0,19.0,15,7.0,8.0,5,0.0,10,135.0,185,46,139.0,326,10,27,1.0,5,840.0,6,43,1.0,32,0.0,0,1554,3276.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6771.0,9.99,6158.7,LOW,0,10,14.2251,76.398,0,-0.34154051381856004,NORMAL
KARNATAKA,CHITRADURGA,2004,32,32.0,4,16,0,16.0,7,5.0,2.0,5,1.0,10,119.0,252,51,201.0,315,9,23,0.0,6,911.0,6,63,0.0,39,0.0,0,1822,3672.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7619.0,12.52,6848.7,LOW,0,10,14.2251,76.398,0,-0.3434547320442441,NORMAL
KARNATAKA,CHITRADURGA,2005,21,14.0,3,15,0,15.0,6,5.0,1.0,2,2.0,12,118.0,230,47,183.0,230,8,32,1.0,6,723.0,6,62,0.0,29,0.0,0,1972,3492.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235.0,-5.04,7208.3,LOW,0,10,14.2251,76.398,0,-0.34329732228976645,NORMAL
KARNATAKA,CHITRADURGA,2006,38,21.0,3,16,0,16.0,19,17.0,2.0,2,0.0,9,127.0,276,54,222.0,193,7,26,0.0,2,709.0,3,52,0.0,28,0.0,0,2000,3531.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7373.0,1.91,7409.0,LOW,0,10,14.2251,76.398,0,-0.34280945315182465,NORMAL
KARNATAKA,CHITRADURGA,2007,32,20.0,0,10,0,10.0,21,7.0,14.0,1,0.0,23,114.0,183,40,143.0,238,6,27,1.0,8,821.0,9,65,1.0,51,0.0,0,2298,3929.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8072.0,9.48,7560.0,LOW,0,10,14.2251,76.398,0,-0.34453025085149536,NORMAL
KARNATAKA,CHITRADURGA,2008,42,15.0,1,18,0,18.0,20,15.0,5.0,5,3.0,29,118.0,281,114,167.0,266,11,33,3.0,9,794.0,6,82,0.0,49,0.0,0,2406,4191.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.0,7.79,8048.7,LOW,0,10,14.2251,76.398,0,-0.34322299851027355,NORMAL
KARNATAKA,CHITRADURGA,2009,43,27.0,3,26,0,26.0,24,21.0,3.0,4,1.0,24,107.0,238,112,126.0,247,7,40,7.0,5,870.0,10,102,0.0,83,0.0,0,2254,4122.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532.0,-1.94,8435.0,LOW,0,10,14.2251,76.398,0,-0.3594465082518617,NORMAL
KARNATAKA,CHITRADURGA,2010,40,34.0,3,26,0,26.0,39,38.0,1.0,4,0.0,40,101.0,275,123,152.0,388,7,63,4.0,17,951.0,7,158,0.0,99,0.0,0,2496,4752.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9844.0,15.38,9025.7,LOW,0,10,14.2251,76.398,0,-0.3744430259616756,NORMAL
KARNATAKA,CHITRADURGA,2011,38,21.0,3,27,0,27.0,30,24.0,6.0,6,0.0,39,168.0,295,160,135.0,287,9,62,3.0,9,871.0,5,93,0.0,96,0.0,0,2216,4278.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8908.0,-9.51,9094.7,LOW,0,10,14.2251,76.398,0,-0.35444465638487893,NORMAL
