STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON
KARNATAKA,BELLARY,2012,0.024838012958963283,0.023185483870967742,0.02127659574468085,0.017475728155339806,0.0,0.01749271137026239,0.016884531590413945,0.017660044150110375,0.008883248730964466,0.02142857142857143,0.0,0.019936565473493432,0.022778699653039674,0.015237075260442021,0.01884240894338262,0.010123836210792733,0.029571984435797664,0.0202020202020202,0.015309989389116265,0.015625,0.02517162471395881,0.01542361230451968,0.03249097472924188,0.012266802964477384,0.0,0.028017241379310345,0.0,0.03567447045707915,0.02237212089549945,0.018784140969162994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775122749590835,-2.66,0.018565914119919504,LOW,0,4,15.1394,76.9214
Karnataka,BELLARY,2013,0.026457883369330453,0.02066532258064516,0.0,0.03495145631067961,0.0,0.03498542274052478,0.03159041394335512,0.01692420897718911,0.04441624365482233,0.024999999999999998,0.0018656716417910447,0.02401449932034436,0.02670085985819882,0.015431798266965242,0.01839163360980887,0.01093735876344572,0.026718547341115433,0.050505050505050504,0.03228740336516599,0.0,0.006864988558352403,0.017399896889499916,0.018050541516245487,0.025300281114234602,0.0,0.015625,0.0,0.0033444816053511705,0.021803598592523163,0.019890748898678413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018939443535188213,5.48,0.01840070695181649,LOW,0,4,15.1394,76.9214
KARNATAKA,BIDAR,2001,0.02159827213822894,0.029233870967741934,0.0425531914893617,0.006796116504854369,0.0,0.006802721088435374,0.010348583877995643,0.007358351729212656,0.011421319796954314,0.024999999999999998,0.0037313432835820895,0.016311735387403718,0.023231256599788804,0.00817836627397527,0.003966822935448972,0.01193166410557715,0.021141374837872894,0.014141414141414142,0.004850689707442777,0.0,0.04805491990846682,0.04322048461935041,0.007220216606498195,0.02300025555839509,0.021897810218978103,0.013739224137931034,0.0,0.0,0.03698468062875493,0.027658149779735682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025443535188216043,0.0,0.025712641349061507,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2002,0.022138228941684667,0.03125,0.0,0.007766990291262136,0.0,0.007774538386783284,0.012527233115468411,0.009565857247976452,0.012690355329949238,0.02142857142857143,0.009328358208955223,0.013140009062075216,0.033489214059435814,0.008470450783760101,0.003696357735304724,0.012745186658230136,0.02153047989623865,0.00808080808080808,0.004547521600727603,0.0,0.06636155606407322,0.04343529816119609,0.036101083032490974,0.0217224635829287,0.014598540145985401,0.017241379310344827,0.0,0.0,0.0361395799081145,0.02798237885462555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025780687397708675,1.15,0.025886277454312635,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2003,0.01565874730021598,0.028729838709677418,0.031914893617021274,0.005825242718446602,0.0,0.0058309037900874635,0.01198257080610022,0.012509197939661515,0.006345177664974619,0.02857142857142857,0.0037313432835820895,0.019483461712732218,0.03167898627243928,0.009346704313114594,0.004056978002163722,0.014010666184579228,0.01867704280155642,0.01616161616161616,0.005305441867515537,0.015625,0.06178489702517163,0.04867674858223063,0.018050541516245487,0.011500127779197546,0.021897810218978103,0.01804956896551724,0.0,0.0,0.029701448963599206,0.0255295154185022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02355155482815057,-7.51,0.025178921048843,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2004,0.017278617710583154,0.047379032258064516,0.010638297872340425,0.007766990291262136,0.0,0.007774538386783284,0.013616557734204794,0.01177336276674025,0.011421319796954314,0.03214285714285714,0.0018656716417910447,0.009062075215224287,0.02338210891537185,0.010320319345730697,0.0041471330688784705,0.015728102684624424,0.024254215304798963,0.014141414141414142,0.005457025920873124,0.010416666666666666,0.032036613272311214,0.04738786733115656,0.02888086642599278,0.006900076667518528,0.014598540145985401,0.012661637931034482,0.0,0.0,0.030131682057743425,0.02536035242290749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023476268412438626,-0.27,0.02450325744705026,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2005,0.016198704103671708,0.02217741935483871,0.010638297872340425,0.0048543689320388345,0.0,0.004859086491739553,0.006535947712418302,0.005886681383370125,0.005076142131979695,0.007142857142857143,0.0,0.009968282736746716,0.02051591491929401,0.007253431992989971,0.002704652001442481,0.011479707131881045,0.021400778210116732,0.03838383838383838,0.0050022737608003635,0.010416666666666666,0.020594965675057208,0.04498195566248497,0.036101083032490974,0.011244569384104267,0.021897810218978103,0.01427801724137931,0.0,0.0,0.02625958421044544,0.02214625550660793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02023240589198036,-11.84,0.022598317651576737,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2006,0.016198704103671708,0.026713709677419355,0.06382978723404255,0.007766990291262136,0.0,0.007774538386783284,0.010893246187363835,0.009565857247976452,0.008883248730964466,0.02142857142857143,0.0,0.009062075215224287,0.02232614270629054,0.009638788822899425,0.004688063469166967,0.013920274789840006,0.027107652399481194,0.022222222222222223,0.005760194027588298,0.005208333333333333,0.041189931350114416,0.04597009795497509,0.036101083032490974,0.02095578839764886,0.014598540145985401,0.018588362068965518,0.0,0.0,0.02289454679553172,0.02210396475770925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02038952536824877,0.65,0.02151267054689979,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2007,0.0183585313174946,0.023185483870967742,0.11702127659574468,0.010679611650485437,0.0,0.010689990281827016,0.014161220043572986,0.014716703458425313,0.0076142131979695426,0.024999999999999998,0.0,0.011327594019030359,0.02413637049328707,0.007934962515821244,0.004868373602596465,0.010575793184488836,0.02230869001297017,0.014141414141414142,0.0031832651205093224,0.010416666666666666,0.043478260869565216,0.04025605774188005,0.01444043321299639,0.026322514694607717,0.0072992700729927005,0.021821120689655173,0.0,0.0,0.02635177701633349,0.022498678414096918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020671031096563014,1.16,0.020549748767099366,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2008,0.010799136069114472,0.01814516129032258,0.010638297872340425,0.006796116504854369,0.0,0.006802721088435374,0.012527233115468411,0.012509197939661515,0.0076142131979695426,0.010714285714285714,0.0,0.010874490258269144,0.022175290390707498,0.008227047025606076,0.005048683736025964,0.01093735876344572,0.017509727626459144,0.024242424242424242,0.005457025920873124,0.005208333333333333,0.034324942791762014,0.03823681044853068,0.039711191335740074,0.026833631484794274,0.014598540145985401,0.014816810344827586,0.0,0.020066889632107024,0.023954764063244264,0.02055330396475771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018860883797054008,-7.36,0.020078739759262814,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2009,0.00755939524838013,0.02066532258064516,0.02127659574468085,0.011650485436893204,0.0,0.011661807580174927,0.007625272331154685,0.0029433406916850625,0.012690355329949238,0.010714285714285714,0.0018656716417910447,0.009968282736746716,0.02006335797254488,0.005987732450589037,0.005048683736025964,0.006779354605441561,0.014267185473411154,0.024242424242424242,0.005305441867515537,0.0,0.032036613272311214,0.03879532565732944,0.010830324909747294,0.009711219013544594,0.0,0.021821120689655173,0.0,0.010033444816053512,0.02965535256065518,0.022181497797356828,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020949263502455,5.92,0.020017039939338628,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2010,0.017818574514038878,0.01965725806451613,0.010638297872340425,0.007766990291262136,0.0,0.007774538386783284,0.014161220043572986,0.013980868285504048,0.008883248730964466,0.017857142857142856,0.0,0.007702763932940644,0.017197163976467037,0.005598286437542596,0.0047782185358817165,0.006327397631745458,0.021400778210116732,0.03232323232323232,0.007124450507806579,0.010416666666666666,0.034324942791762014,0.037506444406255376,0.021660649819494587,0.006644518272425249,0.0072992700729927005,0.023706896551724137,0.0,0.008918617614269788,0.029194388531214945,0.022216740088105726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020242225859247134,0.14,0.019869702117989614,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2011,0.023218142548596114,0.01663306451612903,0.010638297872340425,0.013592233009708738,0.0,0.013605442176870748,0.007080610021786493,0.008094186902133923,0.0025380710659898475,0.007142857142857143,0.0037313432835820895,0.004077933846850929,0.018253130185548347,0.005014117417972933,0.004507753335737468,0.00551387507909247,0.019455252918287938,0.01818181818181818,0.007579202667879339,0.0,0.02517162471395881,0.03810792232342327,0.025270758122743684,0.006900076667518528,0.014598540145985401,0.02074353448275862,0.0,0.012263099219620958,0.0277346691046542,0.02131453744493392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019342062193126022,-3.73,0.020034909286092625,LOW,0,5,17.9104,77.5199
KARNATAKA,BIDAR,2012,0.016198704103671708,0.01965725806451613,0.0,0.010679611650485437,0.0,0.010689990281827016,0.016339869281045753,0.017660044150110375,0.0076142131979695426,0.0035714285714285713,0.0037313432835820895,0.014499320344358859,0.015386936189470507,0.00676662447668192,0.0060403894698882075,0.007231311579137666,0.02178988326848249,0.01818181818181818,0.010762467788388661,0.005208333333333333,0.038901601830663615,0.03222203127685169,0.036101083032490974,0.010222335803731152,0.014598540145985401,0.026670258620689655,0.0,0.010033444816053512,0.030761666231311744,0.02263259911894273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02072995090016367,5.97,0.020213602753632622,LOW,0,5,17.9104,77.5199
Karnataka,BIDAR,2013,0.017278617710583154,0.023689516129032258,0.07446808510638298,0.017475728155339806,0.0,0.01749271137026239,0.01851851851851852,0.022810890360559236,0.0038071065989847713,0.010714285714285714,0.0037313432835820895,0.01359311282283643,0.016141197767385727,0.00666926297342031,0.0066714749368914535,0.006417789026484679,0.026848249027237352,0.00808080808080808,0.007882370774594513,0.015625,0.034324942791762014,0.040041244200034375,0.025270758122743684,0.02095578839764886,0.06569343065693431,0.030172413793103446,0.0,0.014492753623188406,0.030976782778383855,0.02478237885462555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022756137479541735,8.22,0.021076725917599386,LOW,0,5,17.9104,77.5199
KARNATAKA,BIJAPUR,2001,0.023218142548596114,0.023689516129032258,0.0425531914893617,0.005825242718446602,0.0,0.0058309037900874635,0.013071895424836603,0.013980868285504048,0.006345177664974619,0.017857142857142856,0.0,0.009515178975985502,0.016292050082968773,0.00817836627397527,0.0029751172015867293,0.012925969447708578,0.051361867704280154,0.0101010101010101,0.002728512960436562,0.015625,0.07780320366132723,0.029472417941227017,0.0036101083032490976,0.016611295681063124,0.0,0.02478448275862069,0.0,0.0,0.01722468923341682,0.01757885462555066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160949263502455,0.0,0.016083423551057276,LOW,0,6,16.8302,75.71
KARNATAKA,BIJAPUR,2002,0.029157667386609073,0.026713709677419355,0.02127659574468085,0.002912621359223301,0.0,0.0029154518950437317,0.016339869281045753,0.017660044150110375,0.0076142131979695426,0.04285714285714286,0.0,0.009968282736746716,0.0208176195504601,0.00404050238535683,0.0027948070681572306,0.005423483684353249,0.04228274967574579,0.00808080808080808,0.003334849173866909,0.0,0.06178489702517163,0.02732428252277024,0.018050541516245487,0.018144646051622797,0.0,0.024245689655172414,0.0,0.0,0.016748359736328575,0.016317180616740087,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014654664484451718,-7.2,0.015341677082023338,LOW,0,6,16.8302,75.71
KARNATAKA,BIJAPUR,2003,0.025377969762419007,0.01663306451612903,0.02127659574468085,0.008737864077669903,0.0,0.008746355685131196,0.009803921568627453,0.008094186902133923,0.008883248730964466,0.017857142857142856,0.0,0.006796556411418215,0.016292050082968773,0.003943140882095219,0.0035160476018752254,0.004519569736961042,0.029312581063553826,0.00202020202020202,0.0031832651205093224,0.010416666666666666,0.029748283752860413,0.026851692730709746,0.01444043321299639,0.01737797086634296,0.0,0.02235991379310345,0.0,0.0,0.04345354250856624,0.027037885462555065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02458592471358429,53.47,0.018504214299995315,LOW,0,6,16.8302,75.71
KARNATAKA,BIJAPUR,2004,0.03131749460043197,0.02469758064516129,0.0425531914893617,0.007766990291262136,0.0,0.007774538386783284,0.011437908496732027,0.008094186902133923,0.012690355329949238,0.02142857142857143,0.0018656716417910447,0.007249660172179429,0.018554834816714435,0.0042352253918800506,0.003966822935448972,0.004609961131700263,0.03138780804150454,0.0101010101010101,0.004244353494012429,0.0,0.043478260869565216,0.026293177521910984,0.007220216606498195,0.024533605928954767,0.0,0.01966594827586207,0.0,0.0,0.02404695686913231,0.018762995594713658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016926350245499183,-26.87,0.018789786690573382,LOW,0,6,16.8302,75.71
KARNATAKA,BIJAPUR,2005,0.022138228941684667,0.030745967741935484,0.02127659574468085,0.017475728155339806,0.0,0.01749271137026239,0.01198257080610022,0.01177336276674025,0.0076142131979695426,0.02142857142857143,0.013059701492537313,0.008155867693701859,0.022476995021873586,0.005841690195696621,0.0047782185358817165,0.006779354605441561,0.04228274967574579,0.022222222222222223,0.005911778080945884,0.005208333333333333,0.027459954233409613,0.028742051898951713,0.0,0.02376693074367493,0.0,0.028286637931034482,0.0,0.0,0.018761235998217603,0.01810044052863436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016454991816693944,-2.26,0.019407796362273022,LOW,0,6,16.8302,75.71
